timestamp,state
0.02,"[0.24, 0.0, 0.0]"
0.03,"[0.36, 0.0, 0.0]"
0.03,"[0.36, 0.0, 0.0]"
0.08,"[0.96, 0.0, 0.0]"
0.08,"[0.96, 0.0, 0.0]"
0.08,"[0.96, 0.0, 0.0]"
0.08,"[0.96, 0.0, 0.0]"
0.08,"[0.96, 0.0, 0.0]"
0.12999999999999998,"[1.5600000000000005, 0.0, 0.0]"
0.13999999999999999,"[1.6800000000000006, 0.0, 0.0]"
0.13999999999999999,"[1.6800000000000006, 0.0, 0.0]"
0.13999999999999999,"[1.6800000000000006, 0.0, 0.0]"
0.13999999999999999,"[1.6800000000000006, 0.0, 0.0]"
0.13999999999999999,"[1.6800000000000006, 0.0, 0.0]"
0.18000000000000002,"[2.160000000000001, 0.0, 0.0]"
0.18000000000000002,"[2.160000000000001, 0.0, 0.0]"
0.18000000000000002,"[2.160000000000001, 0.0, 0.0]"
0.18000000000000002,"[2.160000000000001, 0.0, 0.0]"
0.24000000000000007,"[2.8800000000000017, 0.0, 0.0]"
0.24000000000000007,"[2.8800000000000017, 0.0, 0.0]"
0.24000000000000007,"[2.8800000000000017, 0.0, 0.0]"
0.24000000000000007,"[2.8800000000000017, 0.0, 0.0]"
0.24000000000000007,"[2.8800000000000017, 0.0, 0.0]"
0.24000000000000007,"[2.8800000000000017, 0.0, 0.0]"
0.2900000000000001,"[3.480000000000002, 0.0, 0.0]"
0.3000000000000001,"[3.6000000000000023, 0.0, 0.0]"
0.3000000000000001,"[3.6000000000000023, 0.0, 0.0]"
0.3000000000000001,"[3.6000000000000023, 0.0, 0.0]"
0.3000000000000001,"[3.6000000000000023, 0.0, 0.0]"
0.3000000000000001,"[3.6000000000000023, 0.0, 0.0]"
0.35000000000000014,"[4.200000000000003, 0.0, 0.0]"
0.36000000000000015,"[4.320000000000003, 0.0, 0.0]"
0.36000000000000015,"[4.320000000000003, 0.0, 0.0]"
0.36000000000000015,"[4.320000000000003, 0.0, 0.0]"
0.36000000000000015,"[4.320000000000003, 0.0, 0.0]"
0.36000000000000015,"[4.320000000000003, 0.0, 0.0]"
0.4200000000000002,"[5.040000000000004, 0.0, 0.0]"
0.4200000000000002,"[5.040000000000004, 0.0, 0.0]"
0.4200000000000002,"[5.040000000000004, 0.0, 0.0]"
0.4200000000000002,"[5.040000000000004, 0.0, 0.0]"
0.4200000000000002,"[5.040000000000004, 0.0, 0.0]"
0.4200000000000002,"[5.040000000000004, 0.0, 0.0]"
0.47000000000000025,"[5.640000000000004, 0.0, 0.0]"
0.48000000000000026,"[5.760000000000004, 0.0, 0.0]"
0.48000000000000026,"[5.760000000000004, 0.0, 0.0]"
0.48000000000000026,"[5.760000000000004, 0.0, 0.0]"
0.48000000000000026,"[5.760000000000004, 0.0, 0.0]"
0.48000000000000026,"[5.760000000000004, 0.0, 0.0]"
0.5300000000000002,"[6.360000000000005, 0.0, 0.0]"
0.5400000000000003,"[6.480000000000005, 0.0, 0.0]"
0.5400000000000003,"[6.480000000000005, 0.0, 0.0]"
0.5400000000000003,"[6.480000000000005, 0.0, 0.0]"
0.5400000000000003,"[6.480000000000005, 0.0, 0.0]"
0.5400000000000003,"[6.480000000000005, 0.0, 0.0]"
0.5900000000000003,"[7.080000000000005, 0.0, 0.0]"
0.6000000000000003,"[7.2000000000000055, 0.0, 0.0]"
0.6000000000000003,"[7.2000000000000055, 0.0, 0.0]"
0.6000000000000003,"[7.2000000000000055, 0.0, 0.0]"
0.6000000000000003,"[7.2000000000000055, 0.0, 0.0]"
0.6000000000000003,"[7.2000000000000055, 0.0, 0.0]"
0.6500000000000004,"[7.800000000000006, 0.0, 0.0]"
0.6600000000000004,"[7.920000000000006, 0.0, 0.0]"
0.6600000000000004,"[7.920000000000006, 0.0, 0.0]"
0.6600000000000004,"[7.920000000000006, 0.0, 0.0]"
0.6600000000000004,"[7.920000000000006, 0.0, 0.0]"
0.6600000000000004,"[7.920000000000006, 0.0, 0.0]"
0.7100000000000004,"[8.520000000000003, 0.0, 0.0]"
0.7200000000000004,"[8.640000000000002, 0.0, 0.0]"
0.7200000000000004,"[8.640000000000002, 0.0, 0.0]"
0.7200000000000004,"[8.640000000000002, 0.0, 0.0]"
0.7200000000000004,"[8.640000000000002, 0.0, 0.0]"
0.7200000000000004,"[8.640000000000002, 0.0, 0.0]"
0.7700000000000005,"[9.239999999999998, 0.0, 0.0]"
0.7800000000000005,"[9.359999999999998, 0.0, 0.0]"
0.7800000000000005,"[9.359999999999998, 0.0, 0.0]"
0.7800000000000005,"[9.359999999999998, 0.0, 0.0]"
0.7800000000000005,"[9.359999999999998, 0.0, 0.0]"
0.7800000000000005,"[9.359999999999998, 0.0, 0.0]"
0.8300000000000005,"[9.959999999999994, 0.0, 0.0]"
0.8400000000000005,"[10.079999999999993, 0.0, 0.0]"
0.8400000000000005,"[10.079999999999993, 0.0, 0.0]"
0.8400000000000005,"[10.079999999999993, 0.0, 0.0]"
0.8400000000000005,"[10.079999999999993, 0.0, 0.0]"
0.8400000000000005,"[10.079999999999993, 0.0, 0.0]"
0.8900000000000006,"[10.679999999999989, 0.0, 0.0]"
0.8900000000000006,"[10.679999999999989, 0.0, 0.0]"
0.8900000000000006,"[10.679999999999989, 0.0, 0.0]"
0.8900000000000006,"[10.679999999999989, 0.0, 0.0]"
0.8900000000000006,"[10.679999999999989, 0.0, 0.0]"
0.9400000000000006,"[11.279999999999985, 0.0, 0.0]"
0.9400000000000006,"[11.279999999999985, 0.0, 0.0]"
0.9400000000000006,"[11.279999999999985, 0.0, 0.0]"
0.9400000000000006,"[11.279999999999985, 0.0, 0.0]"
0.9400000000000006,"[11.279999999999985, 0.0, 0.0]"
0.9900000000000007,"[11.879999999999981, 0.0, 0.0]"
0.9900000000000007,"[11.879999999999981, 0.0, 0.0]"
0.9900000000000007,"[11.879999999999981, 0.0, 0.0]"
0.9900000000000007,"[11.879999999999981, 0.0, 0.0]"
0.9900000000000007,"[11.879999999999981, 0.0, 0.0]"
1.0400000000000007,"[12.479999999999977, 0.0, 0.0]"
1.0500000000000007,"[12.599999999999977, 0.0, 0.0]"
1.0500000000000007,"[12.599999999999977, 0.0, 0.0]"
1.0500000000000007,"[12.599999999999977, 0.0, 0.0]"
1.0500000000000007,"[12.599999999999977, 0.0, 0.0]"
1.0500000000000007,"[12.599999999999977, 0.0, 0.0]"
1.1100000000000008,"[13.319911595306023, -0.00843260448902582, -0.03455680539598367]"
1.1200000000000008,"[13.43983995206803, -0.01257859584988154, -0.04112579437871951]"
1.1200000000000008,"[13.43983995206803, -0.01257859584988154, -0.04112579437871951]"
1.1200000000000008,"[13.43983995206803, -0.01257859584988154, -0.04112579437871951]"
1.1200000000000008,"[13.43983995206803, -0.01257859584988154, -0.04112579437871951]"
1.1200000000000008,"[13.43983995206803, -0.01257859584988154, -0.04112579437871951]"
1.1200000000000008,"[13.43983995206803, -0.01257859584988154, -0.04112579437871951]"
1.2000000000000008,"[14.397846982330858, -0.07292668890284033, -0.0896163627990991]"
1.2100000000000009,"[14.51736543918789, -0.08366626387179366, -0.09522030274594023]"
1.2100000000000009,"[14.51736543918789, -0.08366626387179366, -0.09522030274594023]"
1.2100000000000009,"[14.51736543918789, -0.08366626387179366, -0.09522030274594023]"
1.2100000000000009,"[14.51736543918789, -0.08366626387179366, -0.09522030274594023]"
1.2100000000000009,"[14.51736543918789, -0.08366626387179366, -0.09522030274594023]"
1.2100000000000009,"[14.51736543918789, -0.08366626387179366, -0.09522030274594023]"
1.2100000000000009,"[14.51736543918789, -0.08366626387179366, -0.09522030274594023]"
1.2100000000000009,"[14.51736543918789, -0.08366626387179366, -0.09522030274594023]"
1.290000000000001,"[15.471102133127843, -0.19255784314651597, -0.1362010000753219]"
1.290000000000001,"[15.471102133127843, -0.19255784314651597, -0.1362010000753219]"
1.290000000000001,"[15.471102133127843, -0.19255784314651597, -0.1362010000753219]"
1.290000000000001,"[15.471102133127843, -0.19255784314651597, -0.1362010000753219]"
1.290000000000001,"[15.471102133127843, -0.19255784314651597, -0.1362010000753219]"
1.290000000000001,"[15.471102133127843, -0.19255784314651597, -0.1362010000753219]"
1.290000000000001,"[15.471102133127843, -0.19255784314651597, -0.1362010000753219]"
1.290000000000001,"[15.471102133127843, -0.19255784314651597, -0.1362010000753219]"
1.360000000000001,"[16.30166377771905, -0.31790468973342423, -0.16699207403087962]"
1.370000000000001,"[16.419994481182563, -0.33785073239431673, -0.17106572908278414]"
1.370000000000001,"[16.419994481182563, -0.33785073239431673, -0.17106572908278414]"
1.370000000000001,"[16.419994481182563, -0.33785073239431673, -0.17106572908278414]"
1.370000000000001,"[16.419994481182563, -0.33785073239431673, -0.17106572908278414]"
1.370000000000001,"[16.419994481182563, -0.33785073239431673, -0.17106572908278414]"
1.370000000000001,"[16.419994481182563, -0.33785073239431673, -0.17106572908278414]"
1.370000000000001,"[16.419994481182563, -0.33785073239431673, -0.17106572908278414]"
1.450000000000001,"[17.36370720010468, -0.5137497096487338, -0.20038350901695753]"
1.450000000000001,"[17.36370720010468, -0.5137497096487338, -0.20038350901695753]"
1.450000000000001,"[17.36370720010468, -0.5137497096487338, -0.20038350901695753]"
1.450000000000001,"[17.36370720010468, -0.5137497096487338, -0.20038350901695753]"
1.450000000000001,"[17.36370720010468, -0.5137497096487338, -0.20038350901695753]"
1.450000000000001,"[17.36370720010468, -0.5137497096487338, -0.20038350901695753]"
1.450000000000001,"[17.36370720010468, -0.5137497096487338, -0.20038350901695753]"
1.450000000000001,"[17.36370720010468, -0.5137497096487338, -0.20038350901695753]"
1.5200000000000011,"[18.18526053555742, -0.6887446424719799, -0.22185603133136866]"
1.5300000000000011,"[18.302319422873556, -0.7151495075598343, -0.22469790299754333]"
1.5300000000000011,"[18.302319422873556, -0.7151495075598343, -0.22469790299754333]"
1.5300000000000011,"[18.302319422873556, -0.7151495075598343, -0.22469790299754333]"
1.5300000000000011,"[18.302319422873556, -0.7151495075598343, -0.22469790299754333]"
1.5300000000000011,"[18.302319422873556, -0.7151495075598343, -0.22469790299754333]"
1.5300000000000011,"[18.302319422873556, -0.7151495075598343, -0.22469790299754333]"
1.5300000000000011,"[18.302319422873556, -0.7151495075598343, -0.22469790299754333]"
1.6000000000000012,"[19.119717215809903, -0.9086514452896909, -0.24220274145940024]"
1.6100000000000012,"[19.236214658371455, -0.9374324438237542, -0.2445131858712423]"
1.6100000000000012,"[19.236214658371455, -0.9374324438237542, -0.2445131858712423]"
1.6100000000000012,"[19.236214658371455, -0.9374324438237542, -0.2445131858712423]"
1.6100000000000012,"[19.236214658371455, -0.9374324438237542, -0.2445131858712423]"
1.6100000000000012,"[19.236214658371455, -0.9374324438237542, -0.2445131858712423]"
1.6100000000000012,"[19.236214658371455, -0.9374324438237542, -0.2445131858712423]"
1.6100000000000012,"[19.236214658371455, -0.9374324438237542, -0.2445131858712423]"
1.6800000000000013,"[20.04994322330407, -1.1458417599610538, -0.2585012071701206]"
1.6900000000000013,"[20.165956127668725, -1.1765175813987456, -0.2603413672937864]"
1.6900000000000013,"[20.165956127668725, -1.1765175813987456, -0.2603413672937864]"
1.6900000000000013,"[20.165956127668725, -1.1765175813987456, -0.2603413672937864]"
1.6900000000000013,"[20.165956127668725, -1.1765175813987456, -0.2603413672937864]"
1.6900000000000013,"[20.165956127668725, -1.1765175813987456, -0.2603413672937864]"
1.6900000000000013,"[20.165956127668725, -1.1765175813987456, -0.2603413672937864]"
1.6900000000000013,"[20.165956127668725, -1.1765175813987456, -0.2603413672937864]"
1.7600000000000013,"[20.976602715997302, -1.3966201372108855, -0.27125395090641513]"
1.7700000000000014,"[21.092214996470933, -1.4287729069778354, -0.2727105075584842]"
1.7700000000000014,"[21.092214996470933, -1.4287729069778354, -0.2727105075584842]"
1.7700000000000014,"[21.092214996470933, -1.4287729069778354, -0.2727105075584842]"
1.7700000000000014,"[21.092214996470933, -1.4287729069778354, -0.2727105075584842]"
1.7700000000000014,"[21.092214996470933, -1.4287729069778354, -0.2727105075584842]"
1.7700000000000014,"[21.092214996470933, -1.4287729069778354, -0.2727105075584842]"
1.7700000000000014,"[21.092214996470933, -1.4287729069778354, -0.2727105075584842]"
1.8400000000000014,"[21.900346598092575, -1.6579438620883715, -0.2809625263193836]"
1.8500000000000014,"[22.015641277321983, -1.6912175294754814, -0.282063964186515]"
1.8500000000000014,"[22.015641277321983, -1.6912175294754814, -0.282063964186515]"
1.8500000000000014,"[22.015641277321983, -1.6912175294754814, -0.282063964186515]"
1.8500000000000014,"[22.015641277321983, -1.6912175294754814, -0.282063964186515]"
1.8500000000000014,"[22.015641277321983, -1.6912175294754814, -0.282063964186515]"
1.8500000000000014,"[22.015641277321983, -1.6912175294754814, -0.282063964186515]"
1.8500000000000014,"[22.015641277321983, -1.6912175294754814, -0.282063964186515]"
1.9200000000000015,"[22.82182786619881, -1.927143519483314, -0.2880681422727546]"
1.9300000000000015,"[22.93688320692681, -1.9612355797021337, -0.2888695496976287]"
1.9300000000000015,"[22.93688320692681, -1.9612355797021337, -0.2888695496976287]"
1.9300000000000015,"[22.93688320692681, -1.9612355797021337, -0.2888695496976287]"
1.9300000000000015,"[22.93688320692681, -1.9612355797021337, -0.2888695496976287]"
1.9300000000000015,"[22.93688320692681, -1.9612355797021337, -0.2888695496976287]"
1.9300000000000015,"[22.93688320692681, -1.9612355797021337, -0.2888695496976287]"
1.9300000000000015,"[22.93688320692681, -1.9612355797021337, -0.2888695496976287]"
2.0000000000000013,"[23.741641781905834, -2.2019898658360413, -0.2930218707271709]"
2.010000000000001,"[23.856526828822673, -2.236651458340076, -0.29357610160702474]"
2.010000000000001,"[23.856526828822673, -2.236651458340076, -0.29357610160702474]"
2.010000000000001,"[23.856526828822673, -2.236651458340076, -0.29357610160702474]"
2.010000000000001,"[23.856526828822673, -2.236651458340076, -0.29357610160702474]"
2.010000000000001,"[23.856526828822673, -2.236651458340076, -0.29357610160702474]"
2.010000000000001,"[23.856526828822673, -2.236651458340076, -0.29357610160702474]"
2.010000000000001,"[23.856526828822673, -2.236651458340076, -0.29357610160702474]"
2.0799999999999996,"[24.660301584989575, -2.4806713787339127, -0.2962535094592857]"
2.0899999999999994,"[24.775074018456696, -2.5157040565652635, -0.2966108763630315]"
2.0899999999999994,"[24.775074018456696, -2.5157040565652635, -0.2966108763630315]"
2.0899999999999994,"[24.775074018456696, -2.5157040565652635, -0.2966108763630315]"
2.0899999999999994,"[24.775074018456696, -2.5157040565652635, -0.2966108763630315]"
2.0899999999999994,"[24.775074018456696, -2.5157040565652635, -0.2966108763630315]"
2.0899999999999994,"[24.775074018456696, -2.5157040565652635, -0.2966108763630315]"
2.0899999999999994,"[24.775074018456696, -2.5157040565652635, -0.2966108763630315]"
2.159999999999998,"[25.5782255474942, -2.761768030695878, -0.29816826982306516]"
2.1699999999999977,"[25.69293069142392, -2.79702040587914, -0.2983761428515454]"
2.1699999999999977,"[25.69293069142392, -2.79702040587914, -0.2983761428515454]"
2.1699999999999977,"[25.69293069142392, -2.79702040587914, -0.2983761428515454]"
2.1699999999999977,"[25.69293069142392, -2.79702040587914, -0.2983761428515454]"
2.1699999999999977,"[25.69293069142392, -2.79702040587914, -0.2983761428515454]"
2.1699999999999977,"[25.69293069142392, -2.79702040587914, -0.2983761428515454]"
2.1699999999999977,"[25.69293069142392, -2.79702040587914, -0.2983761428515454]"
2.239999999999996,"[26.495732423463163, -3.044223449272514, -0.2991422592744049]"
2.249999999999996,"[26.61040317754893, -3.079587529317136, -0.29924451663266094]"
2.249999999999996,"[26.61040317754893, -3.079587529317136, -0.29924451663266094]"
2.249999999999996,"[26.61040317754893, -3.079587529317136, -0.29924451663266094]"
2.249999999999996,"[26.61040317754893, -3.079587529317136, -0.29924451663266094]"
2.249999999999996,"[26.61040317754893, -3.079587529317136, -0.29924451663266094]"
2.249999999999996,"[26.61040317754893, -3.079587529317136, -0.29924451663266094]"
2.249999999999996,"[26.61040317754893, -3.079587529317136, -0.29924451663266094]"
2.3099999999999947,"[27.298384841532197, -3.2919109328145484, -0.2994416352482648]"
2.3199999999999945,"[27.413045003323475, -3.3273093409425654, -0.2994416352482648]"
2.3199999999999945,"[27.413045003323475, -3.3273093409425654, -0.2994416352482648]"
2.3199999999999945,"[27.413045003323475, -3.3273093409425654, -0.2994416352482648]"
2.3199999999999945,"[27.413045003323475, -3.3273093409425654, -0.2994416352482648]"
2.3199999999999945,"[27.413045003323475, -3.3273093409425654, -0.2994416352482648]"
2.3199999999999945,"[27.413045003323475, -3.3273093409425654, -0.2994416352482648]"
2.3599999999999937,"[27.871685650488587, -3.4689029734546333, -0.2994416352482648]"
2.3599999999999937,"[27.871685650488587, -3.4689029734546333, -0.2994416352482648]"
2.3599999999999937,"[27.871685650488587, -3.4689029734546333, -0.2994416352482648]"
2.3599999999999937,"[27.871685650488587, -3.4689029734546333, -0.2994416352482648]"
2.399999999999993,"[28.3303262976537, -3.610496605966701, -0.2994416352482648]"
2.399999999999993,"[28.3303262976537, -3.610496605966701, -0.2994416352482648]"
2.399999999999993,"[28.3303262976537, -3.610496605966701, -0.2994416352482648]"
2.399999999999993,"[28.3303262976537, -3.610496605966701, -0.2994416352482648]"
2.439999999999992,"[28.78896694481881, -3.752090238478769, -0.2994416352482648]"
2.4499999999999917,"[28.903627106610088, -3.787488646606786, -0.2994416352482648]"
2.4499999999999917,"[28.903627106610088, -3.787488646606786, -0.2994416352482648]"
2.4499999999999917,"[28.903627106610088, -3.787488646606786, -0.2994416352482648]"
2.4499999999999917,"[28.903627106610088, -3.787488646606786, -0.2994416352482648]"
2.4999999999999907,"[29.476927915566478, -3.964480687246871, -0.2994416352482648]"
2.4999999999999907,"[29.476927915566478, -3.964480687246871, -0.2994416352482648]"
2.4999999999999907,"[29.476927915566478, -3.964480687246871, -0.2994416352482648]"
2.4999999999999907,"[29.476927915566478, -3.964480687246871, -0.2994416352482648]"
2.4999999999999907,"[29.476927915566478, -3.964480687246871, -0.2994416352482648]"
2.5499999999999896,"[30.050228724522867, -4.1414727278869545, -0.2994416352482648]"
2.5599999999999894,"[30.164888886314145, -4.176871136014971, -0.2994416352482648]"
2.5599999999999894,"[30.164888886314145, -4.176871136014971, -0.2994416352482648]"
2.5599999999999894,"[30.164888886314145, -4.176871136014971, -0.2994416352482648]"
2.5599999999999894,"[30.164888886314145, -4.176871136014971, -0.2994416352482648]"
2.5599999999999894,"[30.164888886314145, -4.176871136014971, -0.2994416352482648]"
2.5999999999999885,"[30.623529533479257, -4.318464768527037, -0.2994416352482648]"
2.5999999999999885,"[30.623529533479257, -4.318464768527037, -0.2994416352482648]"
2.5999999999999885,"[30.623529533479257, -4.318464768527037, -0.2994416352482648]"
2.5999999999999885,"[30.623529533479257, -4.318464768527037, -0.2994416352482648]"
2.629999999999988,"[30.96751001885309, -4.424659992911087, -0.2994416352482648]"
2.6399999999999877,"[31.08217018064437, -4.460058401039103, -0.2994416352482648]"
2.6399999999999877,"[31.08217018064437, -4.460058401039103, -0.2994416352482648]"
2.6399999999999877,"[31.08217018064437, -4.460058401039103, -0.2994416352482648]"
2.6899999999999866,"[31.655470989600758, -4.637050441679186, -0.2994416352482648]"
2.6899999999999866,"[31.655470989600758, -4.637050441679186, -0.2994416352482648]"
2.6899999999999866,"[31.655470989600758, -4.637050441679186, -0.2994416352482648]"
2.6899999999999866,"[31.655470989600758, -4.637050441679186, -0.2994416352482648]"
2.6899999999999866,"[31.655470989600758, -4.637050441679186, -0.2994416352482648]"
2.7299999999999858,"[32.11411163676587, -4.778644074191252, -0.2994416352482648]"
2.7399999999999856,"[32.22877179855715, -4.814042482319269, -0.2994416352482648]"
2.7399999999999856,"[32.22877179855715, -4.814042482319269, -0.2994416352482648]"
2.7399999999999856,"[32.22877179855715, -4.814042482319269, -0.2994416352482648]"
2.7399999999999856,"[32.22877179855715, -4.814042482319269, -0.2994416352482648]"
2.7899999999999845,"[32.80207260751354, -4.991034522959351, -0.2994416352482648]"
2.7899999999999845,"[32.80207260751354, -4.991034522959351, -0.2994416352482648]"
2.7899999999999845,"[32.80207260751354, -4.991034522959351, -0.2994416352482648]"
2.7899999999999845,"[32.80207260751354, -4.991034522959351, -0.2994416352482648]"
2.7899999999999845,"[32.80207260751354, -4.991034522959351, -0.2994416352482648]"
2.819999999999984,"[33.14605309288737, -5.097229747343401, -0.2994416352482648]"
2.819999999999984,"[33.14605309288737, -5.097229747343401, -0.2994416352482648]"
2.819999999999984,"[33.14605309288737, -5.097229747343401, -0.2994416352482648]"
2.859999999999983,"[33.60469374005248, -5.238823379855467, -0.2994416352482648]"
2.859999999999983,"[33.60469374005248, -5.238823379855467, -0.2994416352482648]"
2.859999999999983,"[33.60469374005248, -5.238823379855467, -0.2994416352482648]"
